title,media,date,datetime,desc,link,img
Questions raised about process behind SMG’s Adani deal,Museums Association,1 week ago,2023-04-09 14:23:23.620647,"A spokesman for Culture Unstained, one of the groups involved in anti-fossil fuel activism, said: “The Science Museum Group's due diligence report on the Adani...",https://www.museumsassociation.org/museums-journal/news/2023/04/questions-raised-about-process-behind-smgs-adani-deal/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Adani Ports ends FY23 with 9% growth,BizzBuzz,1 week ago,2023-04-09 14:23:23.605875,New Delhi: Billionaire Gautam Adani's Adani Ports and Special Economic Zone Ltd (APSEZ) on Wednesday reported 9 per cent growth in cargo handling at...,https://www.bizzbuzz.news/industry/adani-ports-ends-fy23-with-9-growth-1209659,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Adani trumpets stable ties to global banks in bid to ease ...,Reuters,1 week ago,2023-04-09 14:23:23.590194,"NEW DELHI, April 5 (Reuters) - India's Adani group told investors that several top Japanese and European banks have reaffirmed confidence in the embattled...",https://www.reuters.com/world/india/adani-trumpets-stable-ties-global-banks-bid-ease-investor-worries-document-2023-04-05/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Who owns Rs 20,000cr invested in Adani shell companies, asks Rahul",Times of India,1 week ago,2023-04-09 14:23:23.581731,"It is 'benami'. Who owns it?"" Later, tweeting the video of his brief interaction with the press, Rahul again asked about Rs 20,000 crore in Adani companies,...",https://timesofindia.indiatimes.com/india/who-owns-rs-20000cr-invested-in-adani-shell-companies-asks-rahul/articleshow/99252649.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
GQG Investment Officer Sees $2 Billion Adani Wager ...,Bloomberg.com,1 week ago,2023-04-09 14:23:23.572553,"Rajiv Jain, one of the biggest names in emerging-market investing, cut across the grain last month when he bought almost $2 billion worth of Adani Group...",https://www.bloomberg.com/news/articles/2023-04-04/gqg-s-rajiv-jain-sees-2-billion-adani-wager-as-a-multibagger,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Former Israel ambassador to India appointed Executive Chairman of Adani’s Haifa Port,Business Today,2 weeks ago,2023-04-02 14:23:45.609741,"The consortium of Adani Ports and Special Economic Zone (APSEZ) had acquired the port in July 2022, and completed the acquisition last year. In a tweet, Malka...",https://www.businesstoday.in/latest/corporate/story/former-israel-ambassador-to-india-appointed-executive-chairman-of-adanis-haifa-port-375793-2023-04-03,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
EXCLUSIVE-India regulator probing some Adani offshore ...,Nasdaq,2 weeks ago,2023-04-02 14:23:45.595245,"EXCLUSIVE-India regulator probing some Adani offshore deals for possible rule violations-sources. Credit: REUTERS/AMIT DAVE. April 02, 2023 — 09:30 pm EDT.",https://www.nasdaq.com/articles/exclusive-india-regulator-probing-some-adani-offshore-deals-for-possible-rule-violations-0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Adani Joint Venture Is in Talks for First Dollar Loan Since ...,Bloomberg.com,2 weeks ago,2023-04-02 14:23:45.580040,"An Adani Group joint venture with EdgeConneX is in talks with about half a dozen banks for a loan of about $220 million, which would be the conglomerate's...",https://www.bloomberg.com/news/articles/2023-04-04/adani-jv-is-in-talks-for-first-dollar-loan-since-hindenburg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India's Adani JV in talks for first dollar loan since Hindenburg ...,Reuters,2 weeks ago,2023-04-02 14:23:45.543124,"NEW DELHI, April 4 (Reuters) - A joint venture of India's Adani group is in talks with about half a dozen banks for a loan of about $220 million,...",https://www.reuters.com/world/india/indias-adani-jv-talks-first-dollar-loan-since-hindenburg-report-bloomberg-news-2023-04-04/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Former Israel ambassador to India appointed Executive Chairman of Adani’s Haifa Port,Business Today,2 weeks ago,2023-04-02 14:23:23.628020,"The consortium of Adani Ports and Special Economic Zone (APSEZ) had acquired the port in July 2022, and completed the acquisition last year. In a tweet, Malka...",https://www.businesstoday.in/latest/corporate/story/former-israel-ambassador-to-india-appointed-executive-chairman-of-adanis-haifa-port-375793-2023-04-03,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
